A3C0773930091,A2C02844600,C577,153.9,69.8,90.0,False
A3C0773930091,A2C02844600,C586,153.9,65.1,90.0,False
A3C0773930091,A2C02317700,C703,55.8,87.3,270.0,False
A3C0773930091,A2C02317700,C704,56.6,121.9,270.0,False
A3C0773930091,A2C03169500,C705,55.1,122.4,270.0,False
A3C0773930091,A2C01345300,C706,75.7,22.0,270.0,False
A3C0773930091,A2C01711300,C707,76.5,104.1,360.0,False
A3C0773930091,A2C03758500,C708,78.8,101.9,90.00000000000001,False
A3C0773930091,A2C01345300,C710,73.7,22.0,270.0,False
A3C0773930091,A2C03169500,C712,77.2,99.4,90.00000000000001,False
A3C0773930091,A2C02317700,C713,75.7,99.9,90.00000000000001,False
A3C0773930091,A2C40002842,C714,76.8,96.15,270.0,False
A3C0773930091,A2C02317700,C715,44.5,96.3,90.00000000000001,False
A3C0773930091,A2C02317700,C717,52.4,121.8,90.00000000000001,False
A3C0773930091,A2C02317700,C718,74.2,98.2,360.0,False
A3C0773930091,A2C02317700,C720,50.2,88.8,360.0,False
A3C0773930091,A2C02317700,C721,42.0,110.8,180.0,False
A3C0773930091,A2C02317700,C722,74.6,99.9,270.0,False
A3C0773930091,A2C02317700,C723,43.2,112.3,270.0,False
A3C0773930091,A2C02317700,C724,74.7,118.2,270.0,False
A3C0773930091,A2C40006220,C727,75.5,79.5,360.0,False
A3C0773930091,A2C01345300,C735,41.5,17.5,360.0,False
A3C0773930091,A2C40002842,C737,42.7,56.5,90.00000000000001,False
A3C0773930091,A2C02317700,C739,48.5,59.2,90.00000000000001,False
A3C0773930091,A2C02317700,C740,49.6,59.2,90.00000000000001,False
A3C0773930091,A2C02026300,C749,70.65,78.55,90.00000000000001,False
A3C0773930091,A2C02026300,C750,44.6,87.55,90.00000000000001,False
A3C0773930091,A2C02916300,C903,146.8,11.3,270.0,False
A3C0773930091,A2C40007575,D100,27.0,28.15,270.0,False
A3C0773930091,A2C52003204,D103,33.65,28.15,270.0,False
A3C0773930091,A2C01239800,D106,88.4,28.6,90.00000000000001,False
A3C0773930091,A2C01705600,D107,131.4,4.5,0.0,False
A3C0773930091,A2C02158300,D117,15.85,110.2,0.0,False
A3C0773930091,A2C02158300,D207,87.5,3.8,360.0,False
A3C0773930091,A2C02158300,D210,31.6,4.1,0.0,False
A3C0773930091,A2C02158300,D213,31.5,21.3,90.00000000000001,False
A3C0773930091,A2C02158300,D214,112.5,26.4,179.99999999999983,False
A3C0773930091,A2C02158300,D215,93.5,6.6,270.0,False
A3C0773930091,A2C02158300,D223,58.05,34.35,180.0,False
A3C0773930091,A2C02158300,D224,102.0,3.8,180.0,False
A3C0773930091,A2C02158300,D301,77.75,26.55,180.0,False
A3C0773930091,A2C02158300,D305,58.45,38.65,90.00000000000001,False
A3C0773930091,A2C01239800,D307,108.9,29.9,90.00000000000001,False
A3C0773930091,A2C02158300,D400,117.5,61.8,90.00000000000001,False
A3C0773930091,A2C02158300,D401,112.9,61.8,90.00000000000001,False
A3C0773930091,A2C02158300,D403,109.4,67.2,0.0,False
A3C0773930091,A2C02158300,D404,132.5,134.1,270.0,False
A3C0773930091,A2C02158300,D405,151.4,132.5,90.00000000000001,False
A3C0773930091,A2C02158300,D406,131.9,95.5,180.0,False
A3C0773930091,A2C02158300,D407,133.1,93.6,180.0,False
A3C0773930091,A2C01158600,D411,96.3,97.0,270.0,False
A3C0773930091,A2C02158300,D412,111.25,79.15,0.0,False
A3C0773930091,A2C01158600,D413,99.5,94.8,180.0,False
A3C0773930091,A2C40007509,D414,104.6,77.0,180.0,False
A3C0773930091,A2C02158300,D901,150.2,33.5,180.0,False
A3C0773930091,A2C01556700,IC100,63.1,53.3,360.0,False
A3C0773930091,A2C02471000,IC200,104.05,43.75,270.0,False
A3C0773930091,A2C00418700,IC202,94.7,28.3,180.0,False
A3C0773930091,A2C01934700,IC300,94.4,38.3,180.0,False
A3C0773930091,A2C01934700,IC301,88.6,38.3,180.0,False
A3C0773930091,A2C00995200,IC302,109.8,40.5,180.0,False
A3C0773930091,A2C00041264,IC401,109.7,90.6,90.00000000000001,False
A3C0773930091,A2C00044632,IC403,115.5,78.5,270.0,False
A3C0773930091,A2C00040400,IC404,110.0,93.2,270.0,False
A3C0773930091,A2C00040400,IC405,113.5,101.1,270.0,False
A3C0773930091,A2C01934700,IC408,134.6,80.3,270.0,False
A3C0773930091,A2C01931000,IC409,123.1,92.3,270.0,False
A3C0773930091,A2C01931000,IC410,123.1,86.8,270.0,False
A3C0773930091,A2C00428901,IC500,102.4,107.75,270.0,False
A3C0773930091,A2C03496700,IC700,59.1,104.6,360.0,False
A3C0773930091,A2C01033100,IC701,41.4,66.7,360.0,False
A3C0773930091,A2C00617000,L500,107.3,130.2,180.0,False
A3C0773930091,A3C0611590000,MD300,21.9,124.75,180.0,False
A3C0773930091,A2C00057339,Q700,81.3,102.9,270.0,False
A3C0773930091,A2C01888600,R101,70.8,58.0,90.00000000000001,False
A3C0773930091,A2C01888600,R102,68.8,58.0,90.00000000000001,False
A3C0773930091,A2C03721600,R103,65.7,43.7,180.0,False
A3C0773930091,A2C01888600,R106,69.8,58.0,90.00000000000001,False
A3C0773930091,A2C00004540,R107,120.2,4.7,90.00000000000001,False
A3C0773930091,A2C02327400,R109,66.5,122.5,360.0,False
A3C0773930091,A2C01891500,R111,59.6,61.3,270.0,False
A3C0773930091,A2C01891500,R112,48.8,88.3,270.0,False
A3C0773930091,A2C01891500,R113,66.6,61.1,270.0,False
A3C0773930091,A2C01971000,R114,64.5,61.6,90.00000000000001,False
A3C0773930091,A2C01891300,R118,56.45,59.5,90.00000000000001,False
A3C0773930091,A2C01888600,R120,60.2,64.8,180.0,False
A3C0773930091,A2C00004540,R124,87.4,21.3,360.0,False
A3C0773930091,A2C00004540,R125,55.7,4.9,90.00000000000001,False
A3C0773930091,A2C00004540,R126,58.9,4.9,90.00000000000001,False
A3C0773930091,A2C02749900,R127,68.1,127.0,270.0,False
A3C0773930091,A2C02749900,R128,47.1,129.2,180.0,False
A3C0773930091,A2C03230000,R129,69.5,127.0,90.00000000000001,False
A3C0773930091,A2C03230000,R130,47.1,130.6,360.0,False
A3C0773930091,A2C02749900,R135,27.0,76.5,180.0,False
A3C0773930091,A2C02749900,R136,29.2,66.6,270.0,False
A3C0773930091,A2C03230000,R137,25.8,75.1,180.0,False
A3C0773930091,A2C03230000,R138,25.5,66.3,180.0,False
A3C0773930091,A2C01891500,R144,66.9,126.3,90.00000000000001,False
A3C0773930091,A2C01891500,R146,30.5,74.9,90.00000000000001,False
A3C0773930091,A2C01891600,R148,25.4,64.6,180.0,False
A3C0773930091,A2C01891500,R150,48.1,127.1,90.00000000000001,False
A3C0773930091,A2C01891500,R152,29.3,70.2,270.0,False
A3C0773930091,A2C01888800,R155,42.1,118.1,270.0,False
A3C0773930091,A2C01888800,R156,30.6,61.8,360.0,False
A3C0773930091,A2C02327400,R161,43.5,117.3,270.0,False
A3C0773930091,A2C02357300,R163,64.1,121.9,270.0,False
A3C0773930091,A2C02357300,R165,29.0,72.0,270.0,False
A3C0773930091,A2C02327400,R168,30.6,63.0,360.0,False
A3C0773930091,A2C01888400,R179,57.4,130.35,180.0,False
A3C0773930091,A2C02327400,R182,61.7,124.9,360.0,False
A3C0773930091,A2C01888600,R184,13.5,107.5,180.0,False
A3C0773930091,A2C01888600,R187,30.8,60.2,90.00000000000001,False
A3C0773930091,A2C01888800,R190,53.7,125.2,180.0,False
A3C0773930091,A2C02327400,R191,57.8,124.7,180.0,False
A3C0773930091,A2C02357300,R194,49.8,125.2,360.0,False
A3C0773930091,A2C02357300,R196,31.0,70.3,360.0,False
A3C0773930091,A2C00004540,R209,96.2,3.8,360.0,False
A3C0773930091,A2C00004540,R214,34.4,4.8,90.00000000000001,False
A3C0773930091,A2C02323400,R218,92.5,3.9,270.0,False
A3C0773930091,A2C02323400,R234,36.1,5.5,90.00000000000001,False
A3C0773930091,A2C03326600,R236,91.1,3.4,180.0,False
A3C0773930091,A2C03326600,R239,35.6,7.0,180.0,False
A3C0773930091,A2C02577100,R247,55.4,42.3,90.00000000000001,False
A3C0773930091,A2C02577100,R248,54.0,42.3,270.0,False
A3C0773930091,A2C01891500,R251,55.8,46.8,270.0,False
A3C0773930091,A2C01891500,R252,53.6,46.8,270.0,False
A3C0773930091,A2C01891500,R253,105.1,30.3,270.0,False
A3C0773930091,A2C01891500,R254,102.7,30.3,270.0,False
A3C0773930091,A2C00004540,R255,34.5,20.4,360.0,False
A3C0773930091,A2C00004540,R258,112.0,28.3,0.0,False
A3C0773930091,A2C00004540,R259,95.4,6.6,90.00000000000001,False
A3C0773930091,A2C02323400,R261,34.1,22.0,360.0,False
A3C0773930091,A2C02357300,R265,63.4,88.1,0.0,False
A3C0773930091,A2C02357300,R266,57.7,121.9,270.0,False
A3C0773930091,A2C01891300,R272,106.5,46.5,90.00000000000001,False
A3C0773930091,A2C02592300,R273,65.2,87.7,0.0,False
A3C0773930091,A2C02592300,R274,58.7,121.9,90.00000000000001,False
A3C0773930091,A2C01653500,R288,94.7,23.2,270.0,False
A3C0773930091,A2C01888600,R291,98.4,32.8,90.00000000000001,False
A3C0773930091,A2C01653500,R301,57.05,31.7,360.0,False
A3C0773930091,A2C01653500,R302,107.2,4.0,180.0,False
A3C0773930091,A2C01891500,R307,97.4,32.8,270.0,False
A3C0773930091,A2C01891500,R308,76.4,111.3,360.0,False
A3C0773930091,A2C03181200,R316,91.7,47.0,90.00000000000001,False
A3C0773930091,A2C01888600,R317,64.0,40.2,90.00000000000001,False
A3C0773930091,A2C02357000,R318,66.6,40.1,270.0,False
A3C0773930091,A2C03431300,R322,60.2,36.45,90.00000000000001,False
A3C0773930091,A2C02592300,R323,78.3,32.5,90.00000000000001,False
A3C0773930091,A2C02357400,R326,60.2,38.7,270.0,False
A3C0773930091,A2C02357300,R327,78.2,30.1,270.0,False
A3C0773930091,A2C00004540,R329,77.5,28.3,360.0,False
A3C0773930091,A2C01888800,R330,46.7,8.3,90.00000000000001,False
A3C0773930091,A2C02357000,R338,111.7,45.1,270.0,False
A3C0773930091,A2C02357000,R339,108.6,44.8,360.0,False
A3C0773930091,A2C03243800,R341,13.55,142.5,360.0,False
A3C0773930091,A2C03243800,R344,78.35,142.5,360.0,False
A3C0773930091,A2C02357000,R345,109.7,46.5,270.0,False
A3C0773930091,A2C02357400,R346,86.6,46.2,180.0,False
A3C0773930091,A2C01888600,R347,108.7,46.5,90.00000000000001,False
A3C0773930091,A2C03243800,R348,124.75,142.5,360.0,False
A3C0773930091,A2C02357300,R373,50.9,122.3,360.0,False
A3C0773930091,A2C02357300,R374,48.5,121.8,90.00000000000001,False
A3C0773930091,A2C02357300,R376,64.9,32.7,180.0,False
A3C0773930091,A2C00004540,R377,70.4,27.9,180.0,False
A3C0773930091,A2C01888600,R400,112.4,89.8,90.00000000000001,False
A3C0773930091,A2C02357200,R402,116.6,101.7,270.0,False
A3C0773930091,A2C02357200,R403,111.8,95.0,360.0,False
A3C0773930091,A2C00004540,R404,153.8,96.6,270.0,False
A3C0773930091,A2C02375900,R405,117.1,97.3,90.00000000000001,False
A3C0773930091,A2C02375900,R406,115.8,94.0,180.0,False
A3C0773930091,A2C01888500,R410,116.8,98.7,180.0,False
A3C0773930091,A2C01888500,R411,114.4,92.8,270.0,False
A3C0773930091,A2C02357200,R412,106.1,90.8,90.00000000000001,False
A3C0773930091,A2C02357200,R413,108.9,98.9,360.0,False
A3C0773930091,A2C01888800,R414,153.0,94.1,180.0,False
A3C0773930091,A2C02357200,R415,106.6,97.3,360.0,False
A3C0773930091,A2C02357200,R416,106.6,96.3,360.0,False
A3C0773930091,A2C01888500,R417,110.2,97.9,180.0,False
A3C0773930091,A2C01888500,R418,105.9,92.8,270.0,False
A3C0773930091,A2C02327400,R419,153.0,92.9,180.0,False
A3C0773930091,A2C01891400,R420,107.4,71.6,90.00000000000001,False
A3C0773930091,A2C01888500,R421,110.2,96.9,180.0,False
A3C0773930091,A2C01888500,R422,107.0,93.4,90.00000000000001,False
A3C0773930091,A2C02357400,R425,129.0,135.1,360.0,False
A3C0773930091,A2C00004540,R426,148.0,132.4,360.0,False
A3C0773930091,A2C02323800,R428,130.6,132.9,180.0,False
A3C0773930091,A2C02357300,R429,148.4,134.6,180.0,False
A3C0773930091,A2C01971000,R431,94.1,96.8,360.0,False
A3C0773930091,A2C01888600,R432,115.1,80.3,360.0,False
A3C0773930091,A2C02592300,R434,145.4,134.5,270.0,False
A3C0773930091,A2C01653500,R435,105.8,85.05,270.0,False
A3C0773930091,A2C01888400,R436,113.4,87.4,360.0,False
A3C0773930091,A2C01888500,R437,115.5,85.2,270.0,False
A3C0773930091,A2C01888500,R438,107.25,86.3,90.00000000000001,False
A3C0773930091,A2C01888500,R439,108.3,86.3,90.00000000000001,False
A3C0773930091,A2C02790800,R440,118.4,81.55,270.0,False
A3C0773930091,A2C02790800,R441,117.2,93.5,90.00000000000001,False
A3C0773930091,A2C02790800,R442,117.1,85.9,360.0,False
A3C0773930091,A2C02790800,R443,117.4,95.3,270.0,False
A3C0773930091,A2C02790800,R444,117.05,88.45,360.0,False
A3C0773930091,A2C01888600,R449,117.4,91.6,90.00000000000001,False
A3C0773930091,A2C01888600,R450,117.1,84.6,180.0,False
A3C0773930091,A2C02323400,R452,142.7,77.4,90.00000000000001,False
A3C0773930091,A2C02323400,R453,137.3,83.9,90.00000000000001,False
A3C0773930091,A2C02327400,R454,136.7,85.3,180.0,False
A3C0773930091,A2C02323400,R459,117.6,101.7,90.00000000000001,False
A3C0773930091,A2C02327400,R460,118.1,103.2,360.0,False
A3C0773930091,A2C02327400,R461,144.2,76.9,180.0,False
A3C0773930091,A2C02323400,R462,133.5,89.5,90.00000000000001,False
A3C0773930091,A2C02327400,R463,132.0,90.1,180.0,False
A3C0773930091,A2C01888600,R464,119.9,95.9,90.00000000000001,False
A3C0773930091,A2C01891300,R484,100.4,42.05,90.00000000000001,False
A3C0773930091,A2C01891500,R503,108.9,100.1,180.0,False
A3C0773930091,A2C02364300,R504,112.1,110.7,90.00000000000001,False
A3C0773930091,A2C02357300,R505,102.9,99.9,270.0,False
A3C0773930091,A2C03431300,R506,113.65,117.1,360.0,False
A3C0773930091,A2C02357300,R507,99.6,99.7,270.0,False
A3C0773930091,A2C02592400,R509,110.8,109.7,270.0,False
A3C0773930091,A2C02357300,R510,100.6,99.7,270.0,False
A3C0773930091,A2C02327400,R511,104.8,115.3,90.00000000000001,False
A3C0773930091,A2C01891500,R512,108.4,102.5,360.0,False
A3C0773930091,A2C02357300,R513,114.0,119.0,270.0,False
A3C0773930091,A2C01888600,R514,97.1,103.0,270.0,False
A3C0773930091,A2C01888600,R515,96.9,101.4,360.0,False
A3C0773930091,A2C01891500,R516,112.5,128.75,360.0,False
A3C0773930091,A2C00266700,R519,116.8,121.3,90.00000000000001,False
A3C0773930091,A2C01891500,R520,118.6,121.7,90.00000000000001,False
A3C0773930091,A2C02740400,R521,116.05,125.15,90.00000000000001,False
A3C0773930091,A2C02357300,R523,93.2,103.7,180.0,False
A3C0773930091,A2C01888600,R524,104.1,100.0,90.00000000000001,False
A3C0773930091,A2C01891500,R525,77.3,120.55,360.0,False
A3C0773930091,A2C03046200,R527,125.5,100.6,90.00000000000001,False
A3C0773930091,A2C03046200,R528,127.4,100.6,90.00000000000001,False
A3C0773930091,A2C03046200,R529,129.3,100.6,90.00000000000001,False
A3C0773930091,A2C03046200,R530,131.2,100.6,90.00000000000001,False
A3C0773930091,A2C03046200,R533,125.5,107.0,90.00000000000001,False
A3C0773930091,A2C03046200,R534,127.4,107.0,90.00000000000001,False
A3C0773930091,A2C03046200,R535,129.3,107.0,90.00000000000001,False
A3C0773930091,A2C03046200,R536,131.2,107.0,90.00000000000001,False
A3C0773930091,A2C03046200,R539,123.0,110.3,90.00000000000001,False
A3C0773930091,A2C03046200,R540,125.0,110.3,90.00000000000001,False
A3C0773930091,A2C03046200,R541,126.9,110.3,90.00000000000001,False
A3C0773930091,A2C03046200,R542,128.8,110.3,90.00000000000001,False
A3C0773930091,A2C03046200,R551,133.6,113.6,90.00000000000001,False
A3C0773930091,A2C03046200,R552,131.7,113.6,90.00000000000001,False
A3C0773930091,A2C03046200,R553,129.8,113.6,90.00000000000001,False
A3C0773930091,A2C03046200,R554,127.9,113.6,90.00000000000001,False
A3C0773930091,A2C02961900,R557,125.0,116.8,90.00000000000001,False
A3C0773930091,A2C02961900,R558,126.9,116.8,90.00000000000001,False
A3C0773930091,A2C02961900,R559,128.8,116.8,90.00000000000001,False
A3C0773930091,A2C02961900,R560,130.7,116.8,90.00000000000001,False
A3C0773930091,A2C03046200,R563,124.9,103.8,90.00000000000001,False
A3C0773930091,A2C03046200,R564,126.8,103.8,90.00000000000001,False
A3C0773930091,A2C03046200,R565,128.7,103.8,90.00000000000001,False
A3C0773930091,A2C03046200,R566,130.6,103.8,90.00000000000001,False
A3C0773930091,A2C03046200,R569,128.7,32.2,180.0,False
A3C0773930091,A2C03046200,R570,128.7,30.3,180.0,False
A3C0773930091,A2C03046200,R571,128.7,28.4,180.0,False
A3C0773930091,A2C03046200,R572,128.7,26.5,180.0,False
A3C0773930091,A2C01888600,R615,33.3,76.3,180.0,False
A3C0773930091,A2C02327400,R625,36.5,55.8,360.0,False
A3C0773930091,A2C02327400,R641,154.6,88.1,90.00000000000001,False
A3C0773930091,A2C03046200,R654,130.3,61.3,90.00000000000001,False
A3C0773930091,A2C03046200,R655,128.4,61.3,90.00000000000001,False
A3C0773930091,A2C03046200,R656,126.5,61.3,90.00000000000001,False
A3C0773930091,A2C03046200,R657,124.6,61.3,90.00000000000001,False
A3C0773930091,A2C03046200,R660,131.2,66.2,90.00000000000001,False
A3C0773930091,A2C03046200,R661,129.3,66.2,90.00000000000001,False
A3C0773930091,A2C03046200,R662,127.4,66.2,90.00000000000001,False
A3C0773930091,A2C03046200,R663,125.5,66.2,90.00000000000001,False
A3C0773930091,A2C02740400,R667,118.05,125.15,90.00000000000001,False
A3C0773930091,A2C01971000,R700,58.7,87.2,90.00000000000001,False
A3C0773930091,A2C01971000,R701,58.3,84.5,90.00000000000001,False
A3C0773930091,A2C01971000,R702,75.6,113.7,180.0,False
A3C0773930091,A2C02357000,R703,77.1,45.7,180.0,False
A3C0773930091,A2C02357000,R706,73.9,45.7,180.0,False
A3C0773930091,A2C02357400,R708,76.9,39.9,270.0,False
A3C0773930091,A2C02357400,R710,72.7,39.9,270.0,False
A3C0773930091,A2C02357400,R712,74.2,39.9,270.0,False
A3C0773930091,A2C02357400,R714,70.7,39.9,270.0,False
A3C0773930091,A2C03431300,R716,73.6,36.4,90.00000000000001,False
A3C0773930091,A2C03431300,R718,68.8,36.4,90.00000000000001,False
A3C0773930091,A2C01888600,R720,42.1,107.1,90.00000000000001,False
A3C0773930091,A2C03195200,R723,75.0,26.6,270.0,False
A3C0773930091,A2C03195200,R727,73.1,26.6,270.0,False
A3C0773930091,A2C01891300,R730,79.8,96.15,90.00000000000001,False
A3C0773930091,A2C01891300,R732,78.8,96.15,270.0,False
A3C0773930091,A2C02364200,R733,75.6,102.7,180.0,False
A3C0773930091,A2C02357100,R734,79.2,83.3,90.00000000000001,False
A3C0773930091,A2C01970100,R737,77.8,96.15,90.00000000000001,False
A3C0773930091,A2C02357000,R741,50.3,25.9,180.0,False
A3C0773930091,A2C02357400,R744,49.3,21.0,180.0,False
A3C0773930091,A2C02357400,R747,46.45,25.0,180.0,False
A3C0773930091,A2C01971000,R748,41.0,97.8,270.0,False
A3C0773930091,A2C01971000,R749,39.6,97.8,270.0,False
A3C0773930091,A2C03431300,R752,43.55,25.0,360.0,False
A3C0773930091,A2C01888600,R753,74.2,80.95,180.0,False
A3C0773930091,A2C01971000,R754,42.7,102.8,180.0,False
A3C0773930091,A2C03195200,R760,41.5,19.4,360.0,False
